query_id,class,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2T7HFH1|unreviewed|nitrate,196,4745.0,1345,854,63.49442379182156
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W0HY80|unreviewed|nitrate,197,4734.0,1354,834,61.595273264401776
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1T2A0C4|unreviewed|nitrate,198,4777.0,1336,853,63.84730538922155
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7Y2CUF6|unreviewed|nitrate,199,4668.0,1334,840,62.968515742128936
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A127CEE3|unreviewed|nitrate,200,4903.0,1337,883,66.04338070306656
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M3DSN8|unreviewed|nitrate,201,4712.0,1333,833,62.49062265566392
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A9WXZ8|unreviewed|nitrate,202,4846.0,1343,869,64.70588235294117
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2P8NK65|unreviewed|nitrate,203,4881.0,1330,870,65.41353383458647
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A256FJ30|unreviewed|nitrate,204,4903.0,1338,877,65.54559043348281
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2M7GVJ9|unreviewed|nitrate,205,4868.0,1331,869,65.28925619834712
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A848JRK5|unreviewed|nitrate,206,4893.0,1329,874,65.76373212942062
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A090G743|unreviewed|nitrate,207,4875.0,1341,873,65.1006711409396
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6G7ZFQ6|unreviewed|nitrate,208,4741.0,1353,841,62.158167036215815
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A3N2QHJ3|unreviewed|nitrate,209,4785.0,1341,865,64.5041014168531
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4R8FKW3|unreviewed|nitrate,210,4790.0,1339,865,64.60044809559373
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7G9SGB4|unreviewed|nitrate,211,4712.0,1352,836,61.834319526627226
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A961VI94|unreviewed|nitrate,212,4805.0,1327,850,64.0542577241899
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2W7QA52|unreviewed|nitrate,213,4724.0,1344,851,63.31845238095239
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A259E126|unreviewed|nitrate,214,4804.0,1334,865,64.84257871064469
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A366XCA5|unreviewed|nitrate,215,4697.0,1337,836,62.528047868362
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AAN4UQB9|unreviewed|nitrate,216,4781.0,1335,859,64.34456928838951
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2M7EPX7|unreviewed|nitrate,217,4763.0,1345,861,64.01486988847583
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A327Y5F5|unreviewed|nitrate,218,4797.0,1340,866,64.62686567164178
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2D8HM96|unreviewed|nitrate,219,4801.0,1340,859,64.1044776119403
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0V0Q1Q9|unreviewed|nitrate,220,4779.0,1350,861,63.77777777777778
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A371XED1|unreviewed|nitrate,221,4772.0,1332,851,63.888888888888886
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7H1NQX3|unreviewed|nitrate,222,4606.0,1347,828,61.46993318485523
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1I2ZWA4|unreviewed|nitrate,223,4726.0,1346,852,63.29866270430906
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M4T140|unreviewed|nitrate,224,4781.0,1333,852,63.91597899474869
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A839P631|unreviewed|nitrate,225,4519.0,1365,807,59.120879120879124
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0P6RLY6|unreviewed|nitrate,226,4719.0,1334,846,63.41829085457271
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A259M4N9|unreviewed|nitrate,227,4773.0,1341,857,63.9075316927666
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0P1F8Z1|unreviewed|nitrate,228,4722.0,1334,852,63.8680659670165
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A511FRU1|unreviewed|4Fe-4S,229,4249.0,1371,765,55.798687089715536
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A917KEV7|unreviewed|nitrate,230,4763.0,1331,852,64.01202103681443
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A420WN31|unreviewed|nitrate,231,4896.0,1347,882,65.47884187082406
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A218PQW8|unreviewed|nitrate,232,4845.0,1331,868,65.21412471825695
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0D5LP35|unreviewed|nitrate,233,4868.0,1341,879,65.54809843400447
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M7KJF3|unreviewed|nitrate,234,4802.0,1339,868,64.82449589245705
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A101VG20|unreviewed|nitrate,235,4907.0,1335,890,66.66666666666666
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2R8AMP0|unreviewed|nitrate,236,4755.0,1346,856,63.59583952451708
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A917V9B8|unreviewed|nitrate,237,4706.0,1358,847,62.371134020618555
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1Z3LTX1|unreviewed|nitrate,238,4723.0,1342,842,62.74217585692996
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A257H8F9|unreviewed|nitrate,239,4843.0,1337,864,64.62228870605834
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4S0W0Z3|unreviewed|nitrate,240,4872.0,1334,871,65.29235382308846
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0U3NDF4|unreviewed|nitrate,241,4722.0,1347,850,63.10319227913883
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W6P0X5|unreviewed|nitrate,242,4904.0,1331,878,65.96543951915854
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7D4AUS7|unreviewed|nitrate,243,4896.0,1334,881,66.04197901049476
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4R6AM49|unreviewed|nitrate,244,4768.0,1332,850,63.813813813813816
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A149VG74|unreviewed|4Fe-4S,245,3132.0,1341,606,45.19015659955257
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2K9EB15|unreviewed|nitrate,246,4709.0,1347,847,62.88047512991833
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W6LSJ4|unreviewed|nitrate,247,4656.0,1360,829,60.95588235294118
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A371BIU5|unreviewed|nitrate,248,4894.0,1325,876,66.11320754716982
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M7HH15|unreviewed|nitrate,249,4805.0,1330,854,64.21052631578948
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9W4WBD0|unreviewed|nitrate,250,4901.0,1327,876,66.01356443104748
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2H5EY91|unreviewed|nitrate,251,4721.0,1345,847,62.973977695167285
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9D8QCC2|unreviewed|nitrate,252,4916.0,1331,880,66.11570247933885
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7Y0AZR4|unreviewed|nitrate,253,4895.0,1331,877,65.89030803906837
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2S0NER2|unreviewed|nitrate,254,4774.0,1343,854,63.58897989575577
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4R7LSS7|unreviewed|nitrate,255,4781.0,1332,851,63.888888888888886
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7C5QWF0|unreviewed|4Fe-4S,256,1829.0,1288,434,33.69565217391305
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A256G818|unreviewed|nitrate,257,4895.0,1342,875,65.20119225037257
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A9ME51|unreviewed|nitrate,258,4839.0,1343,868,64.63142218912881
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A3N7GF04|unreviewed|nitrate,259,4768.0,1347,858,63.69710467706013
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1G3G575|unreviewed|nitrate,260,4754.0,1342,858,63.934426229508205
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A8B6M4U4|unreviewed|nitrate,261,4845.0,1330,869,65.33834586466165
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A149UR44|unreviewed|4Fe-4S,262,4245.0,1374,765,55.67685589519651
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9E3UIL5|unreviewed|nitrate,263,4725.0,1352,852,63.01775147928994
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A849E7S2|unreviewed|Nitrate,264,2421.0,1280,521,40.703125
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A369U190|unreviewed|nitrate,265,4770.0,1351,859,63.582531458179126
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A553AQ51|unreviewed|nitrate,266,4776.0,1340,846,63.13432835820896
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M3MLR7|unreviewed|nitrate,267,4826.0,1335,866,64.8689138576779
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2S5JEL8|unreviewed|nitrate,268,4752.0,1334,848,63.56821589205397
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W9AWV9|unreviewed|nitrate,269,4818.0,1337,864,64.62228870605834
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,D8JUF0|unreviewed|nitrate,270,4854.0,1331,868,65.21412471825695
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A5Q8CF84|unreviewed|nitrate,271,4471.0,1326,815,61.463046757164406
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6H2DQ30|unreviewed|nitrate,272,4886.0,1331,868,65.21412471825695
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A286IDX8|unreviewed|nitrate,273,4719.0,1344,849,63.16964285714286
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A259LUK6|unreviewed|Nitrate,274,3860.0,1323,735,55.55555555555556
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A328BI37|unreviewed|nitrate,275,4814.0,1336,871,65.19461077844312
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,C7LHE1|unreviewed|nitrate,276,4846.0,1343,869,64.70588235294117
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0F6AVE4|unreviewed|nitrate,277,4826.0,1335,863,64.64419475655431
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9X9BCA8|unreviewed|nitrate,278,4839.0,1335,868,65.0187265917603
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1X7BV64|unreviewed|nitrate,279,4740.0,1335,847,63.445692883895134
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A8E2H9I3|unreviewed|nitrate,280,4844.0,1336,874,65.41916167664671
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9W6CFW2|unreviewed|nitrate,281,4879.0,1334,878,65.81709145427287
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A011UGZ8|unreviewed|nitrate,282,4864.0,1344,874,65.02976190476191
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M7SDK1|unreviewed|nitrate,283,4779.0,1334,853,63.943028485757125
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7L5C207|unreviewed|nitrate,284,4731.0,1347,851,63.17743132887899
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A3D6CWJ5|unreviewed|nitrate,285,4754.0,1342,858,63.934426229508205
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AAX0L7P6|unreviewed|nitrate,286,4781.0,1338,856,63.97608370702541
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A165W5Q7|unreviewed|nitrate,287,4814.0,1335,853,63.89513108614232
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A8J3EBX7|unreviewed|nitrate,288,4759.0,1340,847,63.208955223880594
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1Q3Z3I8|unreviewed|nitrate,289,4812.0,1336,869,65.04491017964071
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0D6PIT1|unreviewed|nitrate,290,4739.0,1337,845,63.20119670905011
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A367X8L9|unreviewed|nitrate,291,4708.0,1349,837,62.045959970348406
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0B3SK58|unreviewed|nitrate,292,4742.0,1339,849,63.40552651232263
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2U2J068|unreviewed|nitrate,293,4735.0,1355,842,62.140221402214024
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A840Z341|unreviewed|nitrate,294,4902.0,1331,878,65.96543951915854
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A259KCF0|unreviewed|Nitrate,295,2658.0,1282,553,43.135725429017164
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1F2XR48|unreviewed|Nitrate,296,2183.0,1283,494,38.503507404520654
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A503B557|unreviewed|nitrate,297,4876.0,1324,873,65.93655589123867
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W5KSK2|unreviewed|nitrate,298,4899.0,1327,869,65.4860587792012
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6L7KKG2|unreviewed|4Fe-4S,299,2785.0,1298,565,43.52850539291217
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A8J7N369|unreviewed|nitrate,300,4955.0,1318,882,66.9195751138088
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6L6J5N5|unreviewed|nitrate,301,4726.0,1346,848,63.00148588410104
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,Q0C1X2|unreviewed|nitrate,302,4760.0,1342,853,63.56184798807749
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4D7QC86|unreviewed|nitrate,303,4746.0,1330,843,63.38345864661654
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A162L3R2|unreviewed|nitrate,304,4778.0,1335,851,63.74531835205992
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A098T7W6|unreviewed|nitrate,305,4724.0,1351,853,63.13841598815693
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2N3B414|unreviewed|nitrate,306,4919.0,1326,888,66.9683257918552
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A495P2E6|unreviewed|nitrate,307,4767.0,1352,861,63.683431952662716
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W8DUD6|unreviewed|nitrate,308,4903.0,1325,875,66.0377358490566
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A387G836|unreviewed|nitrate,309,4883.0,1322,869,65.73373676248109
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W6CYI2|unreviewed|nitrate,310,4563.0,1376,816,59.30232558139535
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A238LKB1|unreviewed|nitrate,311,4739.0,1359,853,62.76674025018396
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9Q2PD28|unreviewed|nitrate,312,4803.0,1340,870,64.92537313432835
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9X9XFF3|unreviewed|nitrate,313,4739.0,1328,843,63.47891566265061
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AA41YPJ9|unreviewed|nitrate,314,4838.0,1338,867,64.79820627802691
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9X1IAP8|unreviewed|nitrate,315,4817.0,1333,866,64.96624156039009
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A395CT30|unreviewed|nitrate,316,4745.0,1337,847,63.35078534031413
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,G6F221|unreviewed|nitrate,317,5408.0,1287,971,75.44677544677545
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M6N4V0|unreviewed|nitrate,318,4841.0,1328,864,65.06024096385542
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A5FYV5|unreviewed|nitrate,319,4758.0,1329,849,63.88261851015802
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1I0QUY6|unreviewed|nitrate,320,4758.0,1334,848,63.56821589205397
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AAJ6D8W3|unreviewed|nitrate,321,4915.0,1328,877,66.03915662650603
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A840N191|unreviewed|nitrate,322,4970.0,1322,885,66.94402420574886
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0Q5ZII7|unreviewed|nitrate,323,4982.0,1323,888,67.12018140589569
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A952CZN4|unreviewed|nitrate,324,4836.0,1359,877,64.532744665195
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4S0GC65|unreviewed|nitrate,325,4888.0,1339,878,65.5713218820015
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,N0B455|unreviewed|nitrate,326,4810.0,1342,871,64.90312965722802
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2K8KEA1|unreviewed|nitrate,327,4734.0,1341,849,63.31096196868009
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1J6HPY4|unreviewed|nitrate,328,4848.0,1345,870,64.68401486988847
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,I3TUM1|unreviewed|nitrate,329,4787.0,1336,852,63.772455089820355
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7S7TG23|unreviewed|nitrate,330,4922.0,1325,874,65.9622641509434
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A845MBZ7|unreviewed|nitrate,331,4785.0,1349,858,63.602668643439586
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7Z0I064|unreviewed|nitrate,332,4697.0,1345,843,62.67657992565056
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A3X8Q4|unreviewed|nitrate,333,4716.0,1336,848,63.47305389221557
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A3X1C1|unreviewed|nitrate,334,3533.0,1434,653,45.53695955369596
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A954B9G9|unreviewed|nitrate,335,4746.0,1344,853,63.467261904761905
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1I5M9X3|unreviewed|nitrate,336,4850.0,1335,864,64.71910112359551
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A255XQV0|unreviewed|nitrate,337,4878.0,1330,863,64.88721804511279
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A256GIG4|unreviewed|nitrate,338,4858.0,1343,872,64.92926284437826
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A833LP69|unreviewed|nitrate,339,4906.0,1335,883,66.14232209737828
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A059FQU2|unreviewed|nitrate,340,4760.0,1342,853,63.56184798807749
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A975JM51|unreviewed|nitrate,341,4909.0,1325,878,66.26415094339623
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A371BCQ4|unreviewed|nitrate,342,4856.0,1341,870,64.87695749440716
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A3A9JC96|unreviewed|nitrate,343,4510.0,1365,817,59.853479853479854
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A946H9G2|unreviewed|4Fe-4S,344,4008.0,1339,748,55.86258401792382
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2G1YY28|unreviewed|nitrate,345,4800.0,1353,858,63.41463414634146
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2T5VGE5|unreviewed|nitrate,346,4873.0,1331,868,65.21412471825695
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A3D9FFK1|unreviewed|nitrate,347,4842.0,1323,867,65.5328798185941
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1E4EP27|unreviewed|nitrate,348,4736.0,1341,849,63.31096196868009
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A5A7N6S6|unreviewed|nitrate,349,4835.0,1340,875,65.29850746268657
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,M5JMR8|unreviewed|nitrate,350,4844.0,1339,870,64.97386109036594
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2S7KBA3|unreviewed|nitrate,351,4898.0,1328,875,65.88855421686746
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6I4J090|unreviewed|nitrate,352,4734.0,1354,834,61.595273264401776
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A059DP50|unreviewed|nitrate,353,4751.0,1344,854,63.541666666666664
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0E1X7X8|unreviewed|nitrate,354,4841.0,1343,868,64.63142218912881
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2A2V6Z6|unreviewed|nitrate,355,4993.0,1317,892,67.72968868640851
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1G2WD89|unreviewed|nitrate,356,4791.0,1343,868,64.63142218912881
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AAX0KU29|unreviewed|nitrate,357,4777.0,1336,853,63.84730538922155
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,D6V3B4|unreviewed|nitrate,358,4943.0,1319,876,66.41394996209249
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1B9YFZ1|unreviewed|nitrate,359,4996.0,1320,893,67.65151515151516
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2N3C5Q8|unreviewed|nitrate,360,4771.0,1347,863,64.06829992576095
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,C0RKM9|unreviewed|nitrate,361,4846.0,1343,869,64.70588235294117
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,Q0AL51|unreviewed|nitrate,362,4889.0,1330,875,65.78947368421053
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A8J3E7K5|unreviewed|nitrate,363,4990.0,1312,897,68.3689024390244
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A5B9EKD0|unreviewed|nitrate,364,4805.0,1334,860,64.46776611694153
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A444L114|unreviewed|nitrate,365,4892.0,1334,877,65.74212893553224
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A367X1C9|unreviewed|nitrate,366,4740.0,1341,853,63.60924683072334
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,B0SVA0|unreviewed|nitrate,367,4830.0,1329,865,65.08653122648607
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A849L6J0|unreviewed|nitrate,368,4813.0,1340,865,64.55223880597015
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A101V6Y6|unreviewed|nitrate,369,4927.0,1327,889,66.99321778447627
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AA97I8W4|unreviewed|nitrate,370,4885.0,1329,868,65.3122648607976
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1Z8A1P6|unreviewed|nitrate,371,4712.0,1342,843,62.81669150521609
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4R5ET78|unreviewed|nitrate,372,4749.0,1331,850,63.86175807663411
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2T0WAN5|unreviewed|nitrate,373,4789.0,1340,865,64.55223880597015
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6N6JAK0|unreviewed|nitrate,374,4741.0,1330,845,63.53383458646616
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1H1HAQ9|unreviewed|nitrate,375,4840.0,1336,858,64.22155688622755
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2M8D0D8|unreviewed|nitrate,376,4759.0,1340,870,64.92537313432835
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A940EEY0|unreviewed|nitrate,377,4817.0,1339,869,64.8991784914115
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4P1K4E1|unreviewed|nitrate,378,4723.0,1342,842,62.74217585692996
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A976J0B7|unreviewed|Nitrate,379,2696.0,1289,560,43.44453064391001
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0M4MR84|unreviewed|nitrate,380,4871.0,1332,875,65.69069069069069
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9X3ZGE7|unreviewed|nitrate,381,4902.0,1326,866,65.30920060331825
