Unnamed: 0,seqid,from_soil,Up0,Up1,Up2,Up3,Up4,Up5,Up6,Up7,Up8,Up9,Up10,Up11,id,status,prot_name,taxidstr,taxid,scientific_name,rank,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,group4,group8,ra_inf_g4,ra_inf_g8,dnra_pathway_present,denitrifier_pathway_present,metabolic_potential,genes_found_dnra,genes_found_denitrifier
41,A0A495VAG5|unreviewed|nitrate,False,-0.0823856915850199,5.095597744145936e-05,0.0111180847791192,-0.0158155942491924,0.004389163302757,-0.0082863239465258,0.0180861480742967,0.0011203868358338,-0.0043340334676376,-0.009789350188755,0.0286750828695486,0.0454564337242401,A0A495VAG5,unreviewed,nitrate reductase (quinone),taxID:69360,69360.0,Thiocapsa rosea,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa,Thiocapsa rosea,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiocapsa,,,,,False,True,denitrifier,,nosZ
42,A0A0U5IQ41|unreviewed|nitrate,False,-0.0824315693614551,-0.0002111487292616,0.0112164919361233,-0.0158257997327039,0.0045937748507914,-0.0083439078537177,0.0181459017199204,0.0007740009403236,-0.0040872632077124,-0.0084010226039175,0.0288935428386602,0.0452069791623969,A0A0U5IQ41,unreviewed,nitrate reductase (quinone),taxID:610332,610332.0,Thiocapsa sp. KS1,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa,Thiocapsa sp. KS1,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiocapsa; unclassified Thiocapsa,,,,,False,True,denitrifier,,nosZ
43,A0A1H2VN79|unreviewed|nitrate,False,-0.0823256585881475,8.638839631001607e-05,0.0111113803946769,-0.015842413914722,0.0043951615843407,-0.0082077186101702,0.0178346404295981,0.0011104075507563,-0.0046545974809002,-0.0093360745784433,0.0289474230052335,0.0452754722146608,A0A1H2VN79,unreviewed,nitrate reductase (quinone),taxID:1058,1058.0,Thiocapsa roseopersicina,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa,Thiocapsa roseopersicina,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiocapsa,,,,,True,True,both,nirB,nosZ
44,A0A6M0K2K2|unreviewed|nitrate,False,-0.0826751099073456,5.152075136216083e-05,0.0108399339842903,-0.0158137614574178,0.004416975307721,-0.0079699298141212,0.0178223652906597,0.001247857228073,-0.0050421773702285,-0.0094830144200414,0.0282125256650041,0.0458372496937612,A0A6M0K2K2,unreviewed,nitrate reductase (quinone),taxID:57489,57489.0,Thiorhodococcus minor,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodococcus,Thiorhodococcus minor,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiorhodococcus,,,,,False,False,neither,,
45,A0A6P1DX35|unreviewed|nitrate,False,-0.0824418330445072,0.0002130799691578,0.0107914024578574,-0.0163652712059124,0.0044326263808065,-0.0081168797163944,0.0178907572250113,0.0014614983760328,-0.0050383488382434,-0.0097679072388454,0.0289627371153115,0.0461834373151587,A0A6P1DX35,unreviewed,nitrate reductase (quinone),taxID:329406,329406.0,Thiorhodococcus mannitoliphagus,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodococcus,Thiorhodococcus mannitoliphagus,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiorhodococcus,,,,,False,False,neither,,
46,A0A945D0U3|unreviewed|nitrate,False,-0.079999596471631,-0.0015013055392481,0.0093233618229039,-0.0154579845183036,0.0050743819560248,-0.0075246447130749,0.019793749819675,-0.001439044598101,-0.0051484428770169,-0.0066446936771215,0.029295719747725,0.0430298950488191,A0A945D0U3,unreviewed,nitrate reductase (quinone),taxID:2026778,2026778.0,Phycisphaerae bacterium,species,,Pseudomonadati,Planctomycetota,Phycisphaerae,,,,Phycisphaerae bacterium,cellular organisms; Bacteria; Pseudomonadati; PVC group; Planctomycetota; Phycisphaerae; unclassified Phycisphaerae,,,,,True,True,both,nrfA,nosZ
47,A0A9E1YWB7|unreviewed|nitrate,False,-0.0804002808102081,-0.001125632375783,0.0096278085273409,-0.015041962263981,0.0056695762210725,-0.0074776616645234,0.0198364422763835,-0.0007120153119889,-0.0055984062138346,-0.0085819330039742,0.0280487019448758,0.0439352681356103,A0A9E1YWB7,unreviewed,nitrate reductase (quinone),taxID:2026778,2026778.0,Phycisphaerae bacterium,species,,Pseudomonadati,Planctomycetota,Phycisphaerae,,,,Phycisphaerae bacterium,cellular organisms; Bacteria; Pseudomonadati; PVC group; Planctomycetota; Phycisphaerae; unclassified Phycisphaerae,,,,,True,True,both,nrfA,nosZ
48,A0A843S0L2|unreviewed|nitrate,False,-0.0824402772765747,-0.000803457503382,0.00911995102459,-0.0167063962844666,0.0051078047527965,-0.0092651828901454,0.0189545939202829,0.0014331959904664,-0.0087497194054708,-0.011854392816787,0.0306379395248968,0.04739019725644,A0A843S0L2,unreviewed,nitrate reductase (quinone),taxID:2004800,2004800.0,Luteitalea sp.,species,,Pseudomonadati,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Luteitalea sp.,cellular organisms; Bacteria; Pseudomonadati; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; Vicinamibacteraceae; Luteitalea; unclassified Luteitalea,,,,,False,True,denitrifier,,nosZ
49,A0A933BW52|unreviewed|nitrate,False,-0.0809085671706534,-0.0008306974761852,0.0090388466698573,-0.0165085800091814,0.0045101962080066,-0.0083007346871122,0.0192379457518733,-9.811584207070476e-05,-0.0109770401365352,-0.0122149569572551,0.0290132334408288,0.044399256359989,A0A933BW52,unreviewed,nitrate reductase (quinone),taxID:2026742,2026742.0,Gemmatimonadota bacterium,species,,Pseudomonadati,Gemmatimonadota,,,,,Gemmatimonadota bacterium,cellular organisms; Bacteria; Pseudomonadati; FCB group; Gemmatimonadota; unclassified Gemmatimonadota,,,,,True,True,both,nrfA,"nirK,nosZ"
50,A3MXF6|unreviewed|nitrate,False,-0.0644871904515599,-0.0039477393820597,0.0054628732936397,-0.0194173691000385,0.0030915534775957,-0.0007478128159436,0.0249100697211149,-0.0026433567563703,-0.0030816491441349,0.0019342404377769,0.0194087825248737,-0.0095921943271995,A3MXF6,unreviewed,nitrate reductase (quinone),taxID:410359,410359.0,Pyrobaculum calidifontis JCM 11548,strain,,Thermoproteati,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum calidifontis,cellular organisms; Archaea; Thermoproteati; Thermoproteota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum; Pyrobaculum calidifontis,,,,,False,True,denitrifier,,nosZ
51,A0A6B2CUM3|unreviewed|nitrate,False,-0.0649207743460889,-0.0044734104965316,0.0037471871524837,-0.0193084772026891,0.0042638535852227,-0.0013961826771955,0.0226141701167356,-0.002823609813432,-0.0033066230601769,0.0028530023170291,0.0201472267354673,-0.0118170424030516,A0A6B2CUM3,unreviewed,nitrate reductase (quinone),taxID:2004705,2004705.0,Pyrobaculum sp.,species,,Thermoproteati,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum sp.,cellular organisms; Archaea; Thermoproteati; Thermoproteota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum; unclassified Pyrobaculum,,,,,False,True,denitrifier,,nosZ
52,G7VAI4|unreviewed|nitrate,False,-0.0648301038666759,-0.0042012751032431,0.0049405627331661,-0.0191199414899864,0.0037581332252322,-8.287794057055364e-05,0.0241012550720135,-0.0028628127272161,-0.0025237864343345,0.0030375564697628,0.0183305412155447,-0.0114202256477723,G7VAI4,unreviewed,nitrate reductase (quinone),taxID:1104324,1104324.0,Pyrobaculum ferrireducens,species,,Thermoproteati,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum ferrireducens,cellular organisms; Archaea; Thermoproteati; Thermoproteota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum,,,,,False,True,denitrifier,,nosZ
53,A0A371R2W9|unreviewed|nitrate,False,-0.0653143902032952,-0.0042619095913518,0.0042021013417945,-0.0190326060058851,0.0046536026999174,0.0009477432208675,0.024149018215991,-0.0026288396271626,-0.0020143999211539,0.002854556933234,0.01917267559946,-0.00939027327943,A0A371R2W9,unreviewed,nitrate reductase (quinone),taxID:13773,13773.0,Pyrobaculum aerophilum,species,,Thermoproteati,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum aerophilum,cellular organisms; Archaea; Thermoproteati; Thermoproteota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum,,,,,False,False,neither,,
54,A0A832STX7|unreviewed|nitrate,False,-0.0655658055207049,-0.0040574650928746,0.00450415367497,-0.0191276951522303,0.0046756993703878,0.0007931628722332,0.023761398480355,-0.0029718656875191,-0.0018112270995966,0.0022118705125223,0.0198054598699169,-0.0077151672520454,A0A832STX7,unreviewed,nitrate reductase (quinone),taxID:13773,13773.0,Pyrobaculum aerophilum,species,,Thermoproteati,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum aerophilum,cellular organisms; Archaea; Thermoproteati; Thermoproteota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum,,,,,False,False,neither,,
55,Q8ZSS1|unreviewed|nitrate,False,-0.0655658055207049,-0.0040574650928746,0.00450415367497,-0.0191276951522303,0.0046756993703878,0.0007931628722332,0.023761398480355,-0.0029718656875191,-0.0018112270995966,0.0022118705125223,0.0198054598699169,-0.0077151672520454,Q8ZSS1,unreviewed,nitrate reductase (quinone),taxID:178306,178306.0,Pyrobaculum aerophilum str. IM2,strain,,Thermoproteati,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum aerophilum,cellular organisms; Archaea; Thermoproteati; Thermoproteota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum; Pyrobaculum aerophilum,,,,,False,False,neither,,
56,H6QAV3|unreviewed|nitrate,False,-0.0645420822425992,-0.0043017358864122,0.0032608043274308,-0.0190979890685743,0.0041310137909832,0.0007212381172128,0.0239068893453762,-0.0021685237535957,-0.0019239747964656,0.0025295986619013,0.0220476177461382,-0.0102636792602048,H6QAV3,unreviewed,nitrate reductase (quinone),taxID:698757,698757.0,Pyrobaculum oguniense TE7,strain,,Thermoproteati,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum oguniense,cellular organisms; Archaea; Thermoproteati; Thermoproteota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum; Pyrobaculum oguniense,,,,,False,False,neither,,
57,A0A7L4P773|unreviewed|nitrate,False,-0.0649181213005503,-0.0044724039644455,0.0032381344756598,-0.0191581626789859,0.0044221038244395,0.0007601340406763,0.023321648450281,-0.0025650024828873,-0.001193960292903,0.0031403819182276,0.0225462415691567,-0.0097955502701554,A0A7L4P773,unreviewed,nitrate reductase (quinone),taxID:121277,121277.0,Pyrobaculum arsenaticum,species,,Thermoproteati,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum arsenaticum,cellular organisms; Archaea; Thermoproteati; Thermoproteota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum,,,,,False,False,neither,,
58,A4WI77|unreviewed|nitrate,False,-0.0647912058174963,-0.0044730022171083,0.0031466235968517,-0.0191765985883464,0.0045336810447253,0.0005526538229555,0.0233222362910498,-0.002672221659647,-0.0011875879836326,0.0030788670099642,0.022699342222496,-0.0099388967597541,A4WI77,unreviewed,nitrate reductase (quinone),taxID:340102,340102.0,Pyrobaculum arsenaticum DSM 13514,strain,,Thermoproteati,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum arsenaticum,cellular organisms; Archaea; Thermoproteati; Thermoproteota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum; Pyrobaculum arsenaticum,,,,,False,False,neither,,
59,A0AAJ1AHM5|unreviewed|Nitrate,False,-0.0772450051386972,7.448464442984003e-05,0.0048200612699091,0.0291652272860367,0.0061648298088633,-0.0053850409117402,0.017846176463714,-0.0043278902146726,0.0119158479989324,-0.0106556797409833,0.0259858868957664,-0.0151830053474222,A0AAJ1AHM5,unreviewed,nitrate reductase subunit alpha,taxID:3123416,3123416.0,Candidatus Methylomirabilis tolerans,species,,,Candidatus Methylomirabilota,Candidatus Methylomirabilia,Candidatus Methylomirabilales,Candidatus Methylomirabilaceae,Candidatus Methylomirabilis,Candidatus Methylomirabilis tolerans,cellular organisms; Bacteria; Bacteria incertae sedis; Bacteria candidate phyla; Candidatus Methylomirabilota; Candidatus Methylomirabilia; Candidatus Methylomirabilales; Candidatus Methylomirabilaceae; Candidatus Methylomirabilis,,,,,False,False,neither,,
60,A0A3B0QRQ0|unreviewed|nitrate,False,-0.0621301572344942,-0.0015086053171211,0.0113091140836574,-0.0200976451207572,0.006155825938903,-0.0094013659245498,0.0255618064495054,-0.0077527603005384,0.0093913287555187,-0.0110572295596701,0.0212428010906019,0.0038857633224153,A0A3B0QRQ0,unreviewed,nitrate reductase (quinone),taxID:652676,652676.0,hydrothermal vent metagenome,species,,,,,,,,hydrothermal vent metagenome,unclassified entries; unclassified sequences; metagenomes; ecological metagenomes,,,,,False,False,neither,,
61,A0A1G1I1G5|unreviewed|nitrate,False,-0.0619252449425413,-0.0018684154095367,0.0093838964459875,-0.0199603654058646,0.0064863177086753,-0.0084528197543773,0.0234459526165729,-0.0043240565865659,0.013057256446922,-0.0106589106535539,0.0224175708988194,-0.0009655527839041,A0A1G1I1G5,unreviewed,nitrate reductase (quinone),taxID:1801722,1801722.0,Nitrospirae bacterium RIFCSPLOW2_12_42_9,species,,Pseudomonadati,Nitrospirota,,,,,Nitrospirae bacterium RIFCSPLOW2_12_42_9,cellular organisms; Bacteria; Pseudomonadati; Nitrospirota; unclassified Nitrospirota,,,,,False,False,neither,,
62,A0A1F8ZIM8|unreviewed|nitrate,False,-0.0623977558452353,-0.0017972128506261,0.011660166064793,-0.0205501671002429,0.0058036778479124,-0.0079311574340524,0.023298859665636,-0.0059707690755688,0.0134673780399973,-0.0105672151340894,0.0213139947485637,-0.0006948355707882,A0A1F8ZIM8,unreviewed,nitrate reductase (quinone),taxID:1797824,1797824.0,Deltaproteobacteria bacterium GWF2_42_12,species,,,,Deltaproteobacteria,,,,Deltaproteobacteria bacterium GWF2_42_12,cellular organisms; Bacteria; delta/epsilon subdivisions; Deltaproteobacteria; unclassified Deltaproteobacteria,,,,,False,False,neither,,
63,A0A3B9V8H2|unreviewed|nitrate,False,-0.0623977558452353,-0.0017972128506261,0.011660166064793,-0.0205501671002429,0.0058036778479124,-0.0079311574340524,0.023298859665636,-0.0059707690755688,0.0134673780399973,-0.0105672151340894,0.0213139947485637,-0.0006948355707882,A0A3B9V8H2,unreviewed,nitrate reductase (quinone),taxID:2026735,2026735.0,Deltaproteobacteria bacterium,species,,Pseudomonadati,Myxococcota,Myxococcia,,,,Deltaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Myxococcota; Myxococcia; unclassified Myxococcia,,,,,True,True,both,nirB,"nirK,nosZ"
64,A0A1G1GZB0|unreviewed|nitrate,False,-0.0614395363364041,-0.0019039734550028,0.0107022322601663,-0.0209808089034351,0.0049707531834324,-0.006987019607986,0.0224828646589695,-0.0054541392239503,0.0115066013199744,-0.0080956531180534,0.0217585577101299,-0.0015544711060494,A0A1G1GZB0,unreviewed,nitrate reductase (quinone),taxID:1801709,1801709.0,Nitrospirae bacterium RBG_19FT_COMBO_42_15,species,,Pseudomonadati,Nitrospirota,,,,,Nitrospirae bacterium RBG_19FT_COMBO_42_15,cellular organisms; Bacteria; Pseudomonadati; Nitrospirota; unclassified Nitrospirota,,,,,False,False,neither,,
65,A0A932WEC5|unreviewed|nitrate,False,-0.0605482029353306,-0.0021619703417968,0.009689574909661,-0.0209359804162708,0.0057293250458372,-0.0078996175288805,0.0235774535987551,-0.0052326315880937,0.0128501825004605,-0.0092319764784299,0.0220970714914753,-0.002184572489318,A0A932WEC5,unreviewed,nitrate reductase (quinone),taxID:2026735,2026735.0,Deltaproteobacteria bacterium,species,,Pseudomonadati,Myxococcota,Myxococcia,,,,Deltaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Myxococcota; Myxococcia; unclassified Myxococcia,,,,,True,True,both,nirB,"nirK,nosZ"
66,A0A934ATG6|unreviewed|nitrate,False,-0.0606366718649751,-0.0021323153914183,0.0099336203709656,-0.0212208334000263,0.0045970350696866,-0.0076015441052717,0.0236360379843932,-0.0048743349006408,0.0115902280681783,-0.009465518467383,0.0202941955016935,-0.0033292112203891,A0A934ATG6,unreviewed,nitrate reductase (quinone),taxID:2026887,2026887.0,Nitrospirota bacterium,species,,Pseudomonadati,Nitrospirota,,,,,Nitrospirota bacterium,cellular organisms; Bacteria; Pseudomonadati; Nitrospirota; unclassified Nitrospirota,,,,,False,True,denitrifier,,nirK
67,A0A934LW84|unreviewed|nitrate,False,-0.0593249806728078,-0.0018131879587492,0.0099412546632781,-0.0208618399895251,0.0038539126397901,-0.008086387589438,0.025166056773222,-0.0051492660426793,0.0096597412485926,-0.0123565282498261,0.0204082670253043,-0.004645741681316,A0A934LW84,unreviewed,nitrate reductase (quinone),taxID:2026735,2026735.0,Deltaproteobacteria bacterium,species,,Pseudomonadati,Myxococcota,Myxococcia,,,,Deltaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Myxococcota; Myxococcia; unclassified Myxococcia,,,,,True,True,both,nirB,"nirK,nosZ"
68,A0A1F8X6Y0|unreviewed|nitrate,False,-0.0615521882263605,-0.0015105103073901,0.0113638515087813,-0.0201810759807809,0.0061784559233511,-0.0084499602481505,0.0246602262218311,-0.006183353491177,0.0110643575760348,-0.0080176669424708,0.0247320037779388,-0.0003118707443059,A0A1F8X6Y0,unreviewed,nitrate reductase (quinone),taxID:1797810,1797810.0,Deltaproteobacteria bacterium GWA2_55_82,species,,,,Deltaproteobacteria,,,,Deltaproteobacteria bacterium GWA2_55_82,cellular organisms; Bacteria; delta/epsilon subdivisions; Deltaproteobacteria; unclassified Deltaproteobacteria,,,,,False,False,neither,,
69,A0A1F9DK45|unreviewed|nitrate,False,-0.0626964826953406,-0.0017155513712518,0.0103383224870101,-0.0205449841589837,0.0054109738046958,-0.0095054289037296,0.023902136739631,-0.005487645168748,0.0100208217718046,-0.0106032213711947,0.0246235428038086,0.0006369125699846,A0A1F9DK45,unreviewed,nitrate reductase (quinone),taxID:1797853,1797853.0,Deltaproteobacteria bacterium RBG_19FT_COMBO_56_10,species,,,,Deltaproteobacteria,,,,Deltaproteobacteria bacterium RBG_19FT_COMBO_56_10,cellular organisms; Bacteria; delta/epsilon subdivisions; Deltaproteobacteria; unclassified Deltaproteobacteria,,,,,False,False,neither,,
70,A0A1F8XX50|unreviewed|nitrate,False,-0.060977233608491,-0.0021823043893996,0.008490879509697,-0.0199149871863444,0.0058517418129522,-0.0073631837506174,0.0249029038200551,-0.0061523193099078,0.0107972402641017,-0.0095697523798367,0.0221712786799669,-0.0019919920635058,A0A1F8XX50,unreviewed,nitrate reductase (quinone),taxID:1797814,1797814.0,Deltaproteobacteria bacterium GWB2_55_19,species,,,,Deltaproteobacteria,,,,Deltaproteobacteria bacterium GWB2_55_19,cellular organisms; Bacteria; delta/epsilon subdivisions; Deltaproteobacteria; unclassified Deltaproteobacteria,,,,,False,False,neither,,
71,A0A934L3R5|unreviewed|nitrate,False,-0.0600348094711103,-0.0021473015092941,0.0101051826576788,-0.0209621914814147,0.0053149654573721,-0.0091778846489699,0.0251361257942334,-0.0055617481851816,0.0111088836838175,-0.0095092476907232,0.0222855963233837,-0.0009423835291406,A0A934L3R5,unreviewed,nitrate reductase (quinone),taxID:2026735,2026735.0,Deltaproteobacteria bacterium,species,,Pseudomonadati,Myxococcota,Myxococcia,,,,Deltaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Myxococcota; Myxococcia; unclassified Myxococcia,,,,,True,True,both,nirB,"nirK,nosZ"
